palabra,media_agrado,media_activacion,media_imaginabilidad,sd_agrado,sd_activacion,sd_imaginabilidad,tipo
modificabais,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaban,2.4,3,2.6,0.5477,0,0.5477,verbo
modifiqué,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaste,2.4,3,2.6,0.5477,0,0.5477,verbo
modificó,2.4,3,2.6,0.5477,0,0.5477,verbo
modificasteis,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaron,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaré,2.4,3,2.6,0.5477,0,0.5477,verbo
modificarás,2.4,3,2.6,0.5477,0,0.5477,verbo
modificará,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaremos,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaréis,2.4,3,2.6,0.5477,0,0.5477,verbo
modificarán,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaría,2.4,3,2.6,0.5477,0,0.5477,verbo
modificarías,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaríamos,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaríais,2.4,3,2.6,0.5477,0,0.5477,verbo
modificarían,2.4,3,2.6,0.5477,0,0.5477,verbo
modifique,2.4,3,2.6,0.5477,0,0.5477,verbo
modifiques,2.4,3,2.6,0.5477,0,0.5477,verbo
modifiquemos,2.4,3,2.6,0.5477,0,0.5477,verbo
modifiquéis,2.4,3,2.6,0.5477,0,0.5477,verbo
modifiquen,2.4,3,2.6,0.5477,0,0.5477,verbo
modificara,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaras,2.4,3,2.6,0.5477,0,0.5477,verbo
modificáramos,2.4,3,2.6,0.5477,0,0.5477,verbo
modificarais,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaran,2.4,3,2.6,0.5477,0,0.5477,verbo
modificase,2.4,3,2.6,0.5477,0,0.5477,verbo
modificases,2.4,3,2.6,0.5477,0,0.5477,verbo
modificásemos,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaseis,2.4,3,2.6,0.5477,0,0.5477,verbo
modificasen,2.4,3,2.6,0.5477,0,0.5477,verbo
modificare,2.4,3,2.6,0.5477,0,0.5477,verbo
modificares,2.4,3,2.6,0.5477,0,0.5477,verbo
modificáremos,2.4,3,2.6,0.5477,0,0.5477,verbo
modificareis,2.4,3,2.6,0.5477,0,0.5477,verbo
modificaren,2.4,3,2.6,0.5477,0,0.5477,verbo
modificad,2.4,3,2.6,0.5477,0,0.5477,verbo
modificar,2.4,3,2.6,0.5477,0,0.5477,verbo
modificando,2.4,3,2.6,0.5477,0,0.5477,verbo
engaño,1,3,3,0,0,0,verbo
engañas,1,3,3,0,0,0,verbo
engaña,1,3,3,0,0,0,verbo
engañamos,1,3,3,0,0,0,verbo
engañáis,1,3,3,0,0,0,verbo
engañan,1,3,3,0,0,0,verbo
engañado,1,3,3,0,0,0,verbo
engañaba,1,3,3,0,0,0,verbo
engañabas,1,3,3,0,0,0,verbo
engañábamos,1,3,3,0,0,0,verbo
engañabais,1,3,3,0,0,0,verbo
engañaban,1,3,3,0,0,0,verbo
engañé,1,3,3,0,0,0,verbo
engañaste,1,3,3,0,0,0,verbo
engañó,1,3,3,0,0,0,verbo
engañasteis,1,3,3,0,0,0,verbo
engañaron,1,3,3,0,0,0,verbo
engañaré,1,3,3,0,0,0,verbo
engañarás,1,3,3,0,0,0,verbo
engañará,1,3,3,0,0,0,verbo
engañaremos,1,3,3,0,0,0,verbo
engañaréis,1,3,3,0,0,0,verbo
engañarán,1,3,3,0,0,0,verbo
engañaría,1,3,3,0,0,0,verbo
engañarías,1,3,3,0,0,0,verbo
engañaríamos,1,3,3,0,0,0,verbo
engañaríais,1,3,3,0,0,0,verbo
engañarían,1,3,3,0,0,0,verbo
engañe,1,3,3,0,0,0,verbo
engañes,1,3,3,0,0,0,verbo
engañemos,1,3,3,0,0,0,verbo
engañéis,1,3,3,0,0,0,verbo
engañen,1,3,3,0,0,0,verbo
engañara,1,3,3,0,0,0,verbo
engañaras,1,3,3,0,0,0,verbo
engañáramos,1,3,3,0,0,0,verbo
engañarais,1,3,3,0,0,0,verbo
engañaran,1,3,3,0,0,0,verbo
engañase,1,3,3,0,0,0,verbo
engañases,1,3,3,0,0,0,verbo
engañásemos,1,3,3,0,0,0,verbo
engañaseis,1,3,3,0,0,0,verbo
engañasen,1,3,3,0,0,0,verbo
engañare,1,3,3,0,0,0,verbo
engañares,1,3,3,0,0,0,verbo
engañáremos,1,3,3,0,0,0,verbo
engañareis,1,3,3,0,0,0,verbo
engañaren,1,3,3,0,0,0,verbo
engañad,1,3,3,0,0,0,verbo
engañar,1,3,3,0,0,0,verbo
engañando,1,3,3,0,0,0,verbo
miento,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mientes,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
miente,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentimos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentís,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mienten,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentido,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentía,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentías,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentíamos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentíais,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentían,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentí,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiste,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintió,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentisteis,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieron,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiré,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentirás,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentirá,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiremos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiréis,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentirán,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiría,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentirías,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiríamos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentiríais,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentirían,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mienta,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mientas,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintamos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintáis,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mientan,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiera,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieras,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiéramos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintierais,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieran,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiese,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieses,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiésemos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieseis,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiesen,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiere,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieres,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiéremos,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiereis,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintieren,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentid,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mentir,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
mintiendo,1.2,2.8,2.8,0.4472,0.4472,0.4472,verbo
borro,2,3,1.8,0,0,0.8367,verbo
borras,2,3,1.8,0,0,0.8367,verbo
borra,2,3,1.8,0,0,0.8367,verbo
borramos,2,3,1.8,0,0,0.8367,verbo
borráis,2,3,1.8,0,0,0.8367,verbo
borran,2,3,1.8,0,0,0.8367,verbo
borrado,2,3,1.8,0,0,0.8367,verbo
borraba,2,3,1.8,0,0,0.8367,verbo
borrabas,2,3,1.8,0,0,0.8367,verbo
borrábamos,2,3,1.8,0,0,0.8367,verbo
borrabais,2,3,1.8,0,0,0.8367,verbo
borraban,2,3,1.8,0,0,0.8367,verbo
borré,2,3,1.8,0,0,0.8367,verbo
borraste,2,3,1.8,0,0,0.8367,verbo
borró,2,3,1.8,0,0,0.8367,verbo
borrasteis,2,3,1.8,0,0,0.8367,verbo
borraron,2,3,1.8,0,0,0.8367,verbo
borraré,2,3,1.8,0,0,0.8367,verbo
borrarás,2,3,1.8,0,0,0.8367,verbo
borrará,2,3,1.8,0,0,0.8367,verbo
borraremos,2,3,1.8,0,0,0.8367,verbo
borraréis,2,3,1.8,0,0,0.8367,verbo
borrarán,2,3,1.8,0,0,0.8367,verbo
borraría,2,3,1.8,0,0,0.8367,verbo
borrarías,2,3,1.8,0,0,0.8367,verbo
borraríamos,2,3,1.8,0,0,0.8367,verbo
borraríais,2,3,1.8,0,0,0.8367,verbo
borrarían,2,3,1.8,0,0,0.8367,verbo
borre,2,3,1.8,0,0,0.8367,verbo
borres,2,3,1.8,0,0,0.8367,verbo
borremos,2,3,1.8,0,0,0.8367,verbo
borréis,2,3,1.8,0,0,0.8367,verbo
borren,2,3,1.8,0,0,0.8367,verbo
borrara,2,3,1.8,0,0,0.8367,verbo
borraras,2,3,1.8,0,0,0.8367,verbo
borráramos,2,3,1.8,0,0,0.8367,verbo
borrarais,2,3,1.8,0,0,0.8367,verbo
borraran,2,3,1.8,0,0,0.8367,verbo
borrase,2,3,1.8,0,0,0.8367,verbo
borrases,2,3,1.8,0,0,0.8367,verbo
borrásemos,2,3,1.8,0,0,0.8367,verbo
borraseis,2,3,1.8,0,0,0.8367,verbo
borrasen,2,3,1.8,0,0,0.8367,verbo
borrare,2,3,1.8,0,0,0.8367,verbo
borrares,2,3,1.8,0,0,0.8367,verbo
borráremos,2,3,1.8,0,0,0.8367,verbo
borrareis,2,3,1.8,0,0,0.8367,verbo
borraren,2,3,1.8,0,0,0.8367,verbo
borrad,2,3,1.8,0,0,0.8367,verbo
borrar,2,3,1.8,0,0,0.8367,verbo
borrando,2,3,1.8,0,0,0.8367,verbo
especializo,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializas,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializa,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializamos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializáis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializan,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializado,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaba,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializabas,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializábamos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializabais,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaban,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialicé,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaste,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializó,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializasteis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaron,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaré,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializarás,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializará,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaremos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaréis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializarán,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaría,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializarías,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaríamos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaríais,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializarían,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialice,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialices,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialicemos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialicéis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especialicen,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializara,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaras,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializáramos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializarais,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaran,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializase,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializases,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializásemos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaseis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializasen,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializare,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializares,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializáremos,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializareis,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializaren,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializad,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializar,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
especializando,2.2,2.6,1.4,0.4472,0.8944,0.5477,verbo
fumo,1.4,3,3,0.8944,0,0,verbo
fumas,1.4,3,3,0.8944,0,0,verbo
fuma,1.4,3,3,0.8944,0,0,verbo
fumamos,1.4,3,3,0.8944,0,0,verbo
fumáis,1.4,3,3,0.8944,0,0,verbo
fuman,1.4,3,3,0.8944,0,0,verbo
fumado,1.4,3,3,0.8944,0,0,verbo
fumaba,1.4,3,3,0.8944,0,0,verbo
fumabas,1.4,3,3,0.8944,0,0,verbo
fumábamos,1.4,3,3,0.8944,0,0,verbo
fumabais,1.4,3,3,0.8944,0,0,verbo
fumaban,1.4,3,3,0.8944,0,0,verbo
fumé,1.4,3,3,0.8944,0,0,verbo
fumaste,1.4,3,3,0.8944,0,0,verbo
fumó,1.4,3,3,0.8944,0,0,verbo
fumasteis,1.4,3,3,0.8944,0,0,verbo
fumaron,1.4,3,3,0.8944,0,0,verbo
fumaré,1.4,3,3,0.8944,0,0,verbo
fumarás,1.4,3,3,0.8944,0,0,verbo
fumará,1.4,3,3,0.8944,0,0,verbo
fumaremos,1.4,3,3,0.8944,0,0,verbo
fumaréis,1.4,3,3,0.8944,0,0,verbo
fumarán,1.4,3,3,0.8944,0,0,verbo
fumaría,1.4,3,3,0.8944,0,0,verbo
fumarías,1.4,3,3,0.8944,0,0,verbo
fumaríamos,1.4,3,3,0.8944,0,0,verbo
fumaríais,1.4,3,3,0.8944,0,0,verbo
fumarían,1.4,3,3,0.8944,0,0,verbo
fume,1.4,3,3,0.8944,0,0,verbo
fumes,1.4,3,3,0.8944,0,0,verbo
fumemos,1.4,3,3,0.8944,0,0,verbo
fuméis,1.4,3,3,0.8944,0,0,verbo
fumen,1.4,3,3,0.8944,0,0,verbo
fumara,1.4,3,3,0.8944,0,0,verbo
fumaras,1.4,3,3,0.8944,0,0,verbo
fumáramos,1.4,3,3,0.8944,0,0,verbo
fumarais,1.4,3,3,0.8944,0,0,verbo
fumaran,1.4,3,3,0.8944,0,0,verbo
fumase,1.4,3,3,0.8944,0,0,verbo
fumases,1.4,3,3,0.8944,0,0,verbo
fumásemos,1.4,3,3,0.8944,0,0,verbo
fumaseis,1.4,3,3,0.8944,0,0,verbo
fumasen,1.4,3,3,0.8944,0,0,verbo
fumare,1.4,3,3,0.8944,0,0,verbo
fumares,1.4,3,3,0.8944,0,0,verbo
fumáremos,1.4,3,3,0.8944,0,0,verbo
fumareis,1.4,3,3,0.8944,0,0,verbo
fumaren,1.4,3,3,0.8944,0,0,verbo
fumad,1.4,3,3,0.8944,0,0,verbo
fumar,1.4,3,3,0.8944,0,0,verbo
fumando,1.4,3,3,0.8944,0,0,verbo
ato,1.8,2.8,3,0.8367,0.4472,0,verbo
atas,1.8,2.8,3,0.8367,0.4472,0,verbo
ata,1.8,2.8,3,0.8367,0.4472,0,verbo
atamos,1.8,2.8,3,0.8367,0.4472,0,verbo
atáis,1.8,2.8,3,0.8367,0.4472,0,verbo
atan,1.8,2.8,3,0.8367,0.4472,0,verbo
atado,1.8,2.8,3,0.8367,0.4472,0,verbo
ataba,1.8,2.8,3,0.8367,0.4472,0,verbo
atabas,1.8,2.8,3,0.8367,0.4472,0,verbo
atábamos,1.8,2.8,3,0.8367,0.4472,0,verbo
atabais,1.8,2.8,3,0.8367,0.4472,0,verbo
ataban,1.8,2.8,3,0.8367,0.4472,0,verbo
até,1.8,2.8,3,0.8367,0.4472,0,verbo
ataste,1.8,2.8,3,0.8367,0.4472,0,verbo
ató,1.8,2.8,3,0.8367,0.4472,0,verbo
atasteis,1.8,2.8,3,0.8367,0.4472,0,verbo
ataron,1.8,2.8,3,0.8367,0.4472,0,verbo
ataré,1.8,2.8,3,0.8367,0.4472,0,verbo
atarás,1.8,2.8,3,0.8367,0.4472,0,verbo
atará,1.8,2.8,3,0.8367,0.4472,0,verbo
ataremos,1.8,2.8,3,0.8367,0.4472,0,verbo
ataréis,1.8,2.8,3,0.8367,0.4472,0,verbo
atarán,1.8,2.8,3,0.8367,0.4472,0,verbo
ataría,1.8,2.8,3,0.8367,0.4472,0,verbo
atarías,1.8,2.8,3,0.8367,0.4472,0,verbo
ataríamos,1.8,2.8,3,0.8367,0.4472,0,verbo
ataríais,1.8,2.8,3,0.8367,0.4472,0,verbo
atarían,1.8,2.8,3,0.8367,0.4472,0,verbo
ate,1.8,2.8,3,0.8367,0.4472,0,verbo
ates,1.8,2.8,3,0.8367,0.4472,0,verbo
atemos,1.8,2.8,3,0.8367,0.4472,0,verbo
atéis,1.8,2.8,3,0.8367,0.4472,0,verbo
aten,1.8,2.8,3,0.8367,0.4472,0,verbo
atara,1.8,2.8,3,0.8367,0.4472,0,verbo
ataras,1.8,2.8,3,0.8367,0.4472,0,verbo
atáramos,1.8,2.8,3,0.8367,0.4472,0,verbo
atarais,1.8,2.8,3,0.8367,0.4472,0,verbo
ataran,1.8,2.8,3,0.8367,0.4472,0,verbo
atase,1.8,2.8,3,0.8367,0.4472,0,verbo
atases,1.8,2.8,3,0.8367,0.4472,0,verbo
atásemos,1.8,2.8,3,0.8367,0.4472,0,verbo
ataseis,1.8,2.8,3,0.8367,0.4472,0,verbo
atasen,1.8,2.8,3,0.8367,0.4472,0,verbo
atare,1.8,2.8,3,0.8367,0.4472,0,verbo
atares,1.8,2.8,3,0.8367,0.4472,0,verbo
atáremos,1.8,2.8,3,0.8367,0.4472,0,verbo
atareis,1.8,2.8,3,0.8367,0.4472,0,verbo
ataren,1.8,2.8,3,0.8367,0.4472,0,verbo
atad,1.8,2.8,3,0.8367,0.4472,0,verbo
atar,1.8,2.8,3,0.8367,0.4472,0,verbo
atando,1.8,2.8,3,0.8367,0.4472,0,verbo
satisfago,3,3,2,0,0,1,verbo
satisfaces,3,3,2,0,0,1,verbo
satisface,3,3,2,0,0,1,verbo
satisfacemos,3,3,2,0,0,1,verbo
satisfacéis,3,3,2,0,0,1,verbo
satisfacen,3,3,2,0,0,1,verbo
satisfecho,3,3,2,0,0,1,verbo
satisfacía,3,3,2,0,0,1,verbo
satisfacías,3,3,2,0,0,1,verbo
satisfacíamos,3,3,2,0,0,1,verbo
satisfacíais,3,3,2,0,0,1,verbo
satisfacían,3,3,2,0,0,1,verbo
satisfice,3,3,2,0,0,1,verbo
satisficiste,3,3,2,0,0,1,verbo
satisfizo,3,3,2,0,0,1,verbo
satisficimos,3,3,2,0,0,1,verbo
satisficisteis,3,3,2,0,0,1,verbo
satisficieron,3,3,2,0,0,1,verbo
satisfaré,3,3,2,0,0,1,verbo
satisfarás,3,3,2,0,0,1,verbo
satisfará,3,3,2,0,0,1,verbo
satisfaremos,3,3,2,0,0,1,verbo
satisfaréis,3,3,2,0,0,1,verbo
satisfarán,3,3,2,0,0,1,verbo
satisfaría,3,3,2,0,0,1,verbo
satisfarías,3,3,2,0,0,1,verbo
satisfaríamos,3,3,2,0,0,1,verbo
satisfaríais,3,3,2,0,0,1,verbo
satisfarían,3,3,2,0,0,1,verbo
satisfaga,3,3,2,0,0,1,verbo
satisfagas,3,3,2,0,0,1,verbo
satisfagamos,3,3,2,0,0,1,verbo
satisfagáis,3,3,2,0,0,1,verbo
satisfagan,3,3,2,0,0,1,verbo
satisficiera,3,3,2,0,0,1,verbo
satisficieras,3,3,2,0,0,1,verbo
satisficiéramos,3,3,2,0,0,1,verbo
satisficierais,3,3,2,0,0,1,verbo
satisficieran,3,3,2,0,0,1,verbo
satisficiese,3,3,2,0,0,1,verbo
satisficieses,3,3,2,0,0,1,verbo
satisficiésemos,3,3,2,0,0,1,verbo
satisficieseis,3,3,2,0,0,1,verbo
satisficiesen,3,3,2,0,0,1,verbo
satisficiere,3,3,2,0,0,1,verbo
satisficieres,3,3,2,0,0,1,verbo
satisficiéremos,3,3,2,0,0,1,verbo
satisficiereis,3,3,2,0,0,1,verbo
satisficieren,3,3,2,0,0,1,verbo
satisfazace,3,3,2,0,0,1,verbo
satisfaced,3,3,2,0,0,1,verbo
satisfacer,3,3,2,0,0,1,verbo
satisfaciendo,3,3,2,0,0,1,verbo
agrupo,2,2.8,3,0,0.4472,0,verbo
agrupas,2,2.8,3,0,0.4472,0,verbo
agrupa,2,2.8,3,0,0.4472,0,verbo
agrupamos,2,2.8,3,0,0.4472,0,verbo
agrupáis,2,2.8,3,0,0.4472,0,verbo
agrupan,2,2.8,3,0,0.4472,0,verbo
agrupado,2,2.8,3,0,0.4472,0,verbo
agrupaba,2,2.8,3,0,0.4472,0,verbo
agrupabas,2,2.8,3,0,0.4472,0,verbo
agrupábamos,2,2.8,3,0,0.4472,0,verbo
agrupabais,2,2.8,3,0,0.4472,0,verbo
agrupaban,2,2.8,3,0,0.4472,0,verbo
agrupé,2,2.8,3,0,0.4472,0,verbo
agrupaste,2,2.8,3,0,0.4472,0,verbo
agrupó,2,2.8,3,0,0.4472,0,verbo
agrupasteis,2,2.8,3,0,0.4472,0,verbo
agruparon,2,2.8,3,0,0.4472,0,verbo
agruparé,2,2.8,3,0,0.4472,0,verbo
agruparás,2,2.8,3,0,0.4472,0,verbo
agrupará,2,2.8,3,0,0.4472,0,verbo
agruparemos,2,2.8,3,0,0.4472,0,verbo
agruparéis,2,2.8,3,0,0.4472,0,verbo
agruparán,2,2.8,3,0,0.4472,0,verbo
agruparía,2,2.8,3,0,0.4472,0,verbo
agruparías,2,2.8,3,0,0.4472,0,verbo
agruparíamos,2,2.8,3,0,0.4472,0,verbo
agruparíais,2,2.8,3,0,0.4472,0,verbo
agruparían,2,2.8,3,0,0.4472,0,verbo
agrupe,2,2.8,3,0,0.4472,0,verbo
agrupes,2,2.8,3,0,0.4472,0,verbo
agrupemos,2,2.8,3,0,0.4472,0,verbo
agrupéis,2,2.8,3,0,0.4472,0,verbo
agrupen,2,2.8,3,0,0.4472,0,verbo
agrupara,2,2.8,3,0,0.4472,0,verbo
agruparas,2,2.8,3,0,0.4472,0,verbo
agrupáramos,2,2.8,3,0,0.4472,0,verbo
agruparais,2,2.8,3,0,0.4472,0,verbo
agruparan,2,2.8,3,0,0.4472,0,verbo
agrupase,2,2.8,3,0,0.4472,0,verbo
agrupases,2,2.8,3,0,0.4472,0,verbo
agrupásemos,2,2.8,3,0,0.4472,0,verbo
agrupaseis,2,2.8,3,0,0.4472,0,verbo
agrupasen,2,2.8,3,0,0.4472,0,verbo
agrupare,2,2.8,3,0,0.4472,0,verbo
agrupares,2,2.8,3,0,0.4472,0,verbo
agrupáremos,2,2.8,3,0,0.4472,0,verbo
agrupareis,2,2.8,3,0,0.4472,0,verbo
agruparen,2,2.8,3,0,0.4472,0,verbo
agrupad,2,2.8,3,0,0.4472,0,verbo
agrupar,2,2.8,3,0,0.4472,0,verbo
agrupando,2,2.8,3,0,0.4472,0,verbo
nomino,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominas,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nomina,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominamos,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nomináis,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominan,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominado,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaba,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominabas,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominábamos,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominabais,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaban,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominé,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaste,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominó,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominasteis,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaron,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaré,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominarás,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominará,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaremos,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaréis,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominarán,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaría,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominarías,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaríamos,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaríais,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominarían,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nomine,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nomines,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominemos,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominéis,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominen,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominara,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
nominaras,2.2,2.8,2.2,0.4472,0.4472,0.8367,verbo
